disease_id	has_chd	has_kidney	has_ckd	n_terms	n_systems
ORPHA:3454	0	0	0	14	4
ORPHA:3455	1	1	0	127	18
ORPHA:34587	1	0	0	6	4
ORPHA:3459	0	0	0	28	11
ORPHA:3463	1	0	0	39	13
ORPHA:347	0	1	1	16	6
ORPHA:3472	1	1	0	90	15
ORPHA:3473	0	0	0	43	13
ORPHA:3474	1	1	0	48	14
ORPHA:348	0	0	0	34	8
ORPHA:349	1	0	0	31	12
ORPHA:35	1	0	0	11	6
ORPHA:35069	0	0	0	52	8
ORPHA:35078	0	0	0	25	12
ORPHA:35093	0	0	0	4	3
ORPHA:35099	0	0	0	11	6
ORPHA:351	0	0	0	9	6
ORPHA:35107	0	1	0	56	13
ORPHA:35122	0	0	0	14	3
ORPHA:35173	0	1	0	46	13
ORPHA:352403	0	0	0	20	3
ORPHA:352447	1	1	0	32	14
ORPHA:352470	0	0	0	20	11
ORPHA:352479	0	0	0	16	10
ORPHA:352490	1	0	0	55	12
ORPHA:352530	0	0	0	31	10
ORPHA:352577	0	0	0	41	8
ORPHA:352582	0	0	0	25	3
ORPHA:352596	0	0	0	22	7
ORPHA:352641	0	0	0	26	9
ORPHA:352649	0	0	0	31	10
ORPHA:352665	1	1	0	90	16
ORPHA:352675	0	0	0	16	5
ORPHA:352682	0	0	0	13	4
ORPHA:352723	0	0	0	15	9
ORPHA:353	1	0	0	27	8
ORPHA:353277	1	1	0	122	15
ORPHA:353281	1	1	0	88	14
ORPHA:353284	1	1	0	123	15
ORPHA:353298	1	0	0	39	17
ORPHA:353327	0	0	0	36	7
ORPHA:356	0	0	0	18	3
ORPHA:35612	0	0	0	6	1
ORPHA:35664	0	0	0	5	4
ORPHA:35689	0	0	0	26	6
ORPHA:356961	1	1	0	74	17
ORPHA:356996	0	0	0	13	4
ORPHA:35701	0	0	0	3	2
ORPHA:35704	0	0	0	17	4
ORPHA:357043	0	0	0	8	3
ORPHA:35706	0	0	0	13	6
ORPHA:357074	0	0	0	57	13
ORPHA:35708	0	0	0	38	11
ORPHA:35710	0	1	1	15	4
ORPHA:35737	0	0	0	7	1
ORPHA:358	1	1	0	68	16
ORPHA:35858	0	0	0	30	11
ORPHA:35878	0	0	0	12	4
ORPHA:35909	0	0	0	18	9
ORPHA:36	0	0	0	18	9
ORPHA:361	1	0	0	36	11
ORPHA:363400	0	0	0	37	9
ORPHA:363417	0	0	0	48	7
ORPHA:363432	0	0	0	11	3
ORPHA:363444	1	1	0	44	11
ORPHA:363454	0	0	0	17	4
ORPHA:363523	0	0	0	16	9
ORPHA:363528	1	1	0	72	14
ORPHA:363549	1	0	0	12	6
ORPHA:363611	1	0	0	71	15
ORPHA:363618	1	0	0	27	12
ORPHA:363623	1	0	0	25	9
ORPHA:363654	0	0	0	14	4
ORPHA:36367	0	0	0	15	6
ORPHA:363686	0	0	0	48	9
ORPHA:363700	1	1	0	71	14
ORPHA:363710	0	0	0	16	4
ORPHA:363717	0	0	0	22	5
ORPHA:363722	0	0	0	20	7
ORPHA:36386	0	0	0	29	9
ORPHA:36387	0	0	0	28	3
ORPHA:364028	0	1	0	57	9
ORPHA:364055	0	0	0	33	3
ORPHA:36412	1	1	1	47	15
ORPHA:36426	1	0	1	39	13
ORPHA:366	0	0	0	7	6
ORPHA:368	1	0	1	24	9
ORPHA:36899	0	0	0	11	3
ORPHA:369	1	0	0	28	10
ORPHA:369837	1	1	0	71	17
ORPHA:369840	1	0	0	27	10
ORPHA:369847	1	0	0	20	7
ORPHA:369873	0	0	0	17	7
ORPHA:369891	1	0	0	66	11
ORPHA:369929	1	1	0	30	13
ORPHA:369939	0	0	0	20	7
ORPHA:369942	0	0	0	17	10
ORPHA:37	0	0	0	31	8
ORPHA:370022	0	0	0	22	4
ORPHA:370097	0	0	0	7	2
ORPHA:370348	0	0	0	37	16
ORPHA:37042	0	1	0	59	13
ORPHA:370921	0	0	0	13	8
ORPHA:370924	0	0	0	17	10
ORPHA:370927	0	1	0	28	10
ORPHA:370930	0	0	0	29	9
ORPHA:370943	0	0	0	10	3
ORPHA:370959	1	0	0	47	7
ORPHA:370968	0	0	0	43	9
ORPHA:370980	0	0	0	27	6
ORPHA:370997	0	0	0	23	4
ORPHA:371	0	0	0	6	3
ORPHA:371428	1	0	0	39	11
ORPHA:373	1	1	0	79	20
ORPHA:37553	1	1	0	51	10
ORPHA:376	0	0	0	14	6
ORPHA:37612	0	0	0	27	9
ORPHA:377	1	0	0	45	11
ORPHA:379	0	0	0	22	13
ORPHA:38	0	0	0	12	4
ORPHA:380	0	0	0	22	6
ORPHA:382	0	0	0	22	2
ORPHA:384	0	0	0	7	2
ORPHA:388	0	0	0	19	6
ORPHA:38874	0	0	0	20	7
ORPHA:389	0	0	0	27	15
ORPHA:39041	0	0	0	28	15
ORPHA:39044	0	0	0	17	6
ORPHA:391307	0	0	0	29	11
ORPHA:391372	1	0	0	60	16
ORPHA:391408	0	0	0	67	10
ORPHA:391411	0	0	0	27	6
ORPHA:391428	1	0	0	51	11
ORPHA:391457	1	0	0	9	6
ORPHA:391474	0	0	0	29	10
ORPHA:391487	1	1	0	47	14
ORPHA:391641	1	1	1	35	10
ORPHA:391646	1	0	0	15	7
ORPHA:391665	1	1	0	33	11
ORPHA:392	1	0	0	29	4
ORPHA:393	0	0	0	4	2
ORPHA:394	0	0	0	62	13
ORPHA:395	0	0	0	50	12
ORPHA:397	1	0	1	69	17
ORPHA:397590	0	0	0	36	16
ORPHA:397612	0	0	0	26	10
ORPHA:397685	0	0	0	9	5
ORPHA:397709	1	0	0	54	12
ORPHA:397715	0	1	1	73	14
ORPHA:397725	0	0	0	13	2
ORPHA:397744	0	0	0	21	8
ORPHA:397933	0	0	0	17	5
ORPHA:397941	0	0	0	53	10
ORPHA:397946	0	0	0	33	5
ORPHA:397951	1	0	0	18	6
ORPHA:398069	1	0	0	80	16
ORPHA:398079	0	0	0	63	14
ORPHA:398189	0	0	0	17	8
ORPHA:399	0	0	0	52	9
ORPHA:399058	1	0	0	21	11
ORPHA:399081	0	0	0	17	4
ORPHA:399086	1	0	0	16	5
ORPHA:399096	0	0	0	13	4
ORPHA:399103	1	0	0	16	7
ORPHA:399805	0	0	0	7	3
ORPHA:40	0	0	0	18	4
ORPHA:401768	1	0	0	25	8
ORPHA:401777	0	0	0	39	7
ORPHA:401780	0	0	0	8	3
ORPHA:401785	0	0	0	13	4
ORPHA:401795	0	0	0	11	4
ORPHA:401800	0	0	0	9	4
ORPHA:401805	0	0	0	9	3
ORPHA:401810	0	0	0	9	5
ORPHA:401815	0	0	0	14	3
ORPHA:401820	0	0	0	15	2
ORPHA:401830	0	0	0	13	4
ORPHA:401835	0	0	0	10	4
ORPHA:401840	0	0	0	13	2
ORPHA:401849	0	0	0	9	5
ORPHA:401866	1	0	0	25	7
ORPHA:401911	0	0	0	7	4
ORPHA:401945	0	0	0	8	4
ORPHA:401973	1	0	0	45	12
ORPHA:401986	0	0	0	18	8
ORPHA:402075	1	0	0	12	2
ORPHA:403	0	0	0	15	11
ORPHA:404	0	0	0	14	10
ORPHA:404443	1	0	0	40	14
ORPHA:404448	0	0	0	80	15
ORPHA:404451	0	0	0	18	6
ORPHA:404454	0	0	0	91	13
ORPHA:404473	0	0	0	32	5
ORPHA:404493	0	0	0	6	3
ORPHA:404499	0	0	0	11	2
ORPHA:41	0	0	0	4	3
ORPHA:411493	0	0	0	27	6
ORPHA:411511	0	0	0	34	8
ORPHA:411515	0	0	0	27	7
ORPHA:411536	0	1	1	15	7
ORPHA:411543	0	1	1	21	8
ORPHA:411590	0	0	0	22	9
ORPHA:411602	0	0	0	34	8
ORPHA:411629	0	1	0	27	8
ORPHA:411634	0	0	1	39	11
ORPHA:411641	0	0	0	4	4
ORPHA:411986	0	0	0	36	6
ORPHA:412	0	1	0	26	11
ORPHA:412057	0	0	0	54	13
ORPHA:412066	0	0	0	23	2
ORPHA:412069	0	0	0	45	8
ORPHA:414	0	0	0	15	6
ORPHA:415	0	0	0	40	10
ORPHA:417	0	0	0	10	9
ORPHA:41751	0	0	0	19	1
ORPHA:419	0	0	0	6	3
ORPHA:42	1	0	0	37	11
ORPHA:420179	0	0	0	38	7
ORPHA:420485	0	0	0	9	4
ORPHA:420492	0	0	0	17	6
ORPHA:420561	0	0	0	48	9
ORPHA:42062	0	0	0	6	2
ORPHA:420741	0	0	0	43	16
ORPHA:423	1	0	1	23	9
ORPHA:423275	0	0	0	14	3
ORPHA:423296	0	0	0	11	3
ORPHA:423461	1	0	0	36	15
ORPHA:423479	0	0	0	35	12
ORPHA:424	0	0	0	17	7
ORPHA:424107	0	0	0	25	10
ORPHA:425	0	0	0	9	5
ORPHA:42665	0	0	0	6	4
ORPHA:428	0	1	0	30	11
ORPHA:429	0	0	0	20	5
ORPHA:431329	0	0	0	14	4
ORPHA:431361	0	0	0	28	11
ORPHA:432	0	0	0	38	11
ORPHA:434179	1	0	0	42	11
ORPHA:435387	0	0	0	43	5
ORPHA:435628	0	0	0	42	10
ORPHA:435638	1	0	0	51	9
ORPHA:435651	0	0	0	16	9
ORPHA:435660	0	0	0	20	8
ORPHA:435804	0	0	0	5	4
ORPHA:435934	0	0	0	13	7
ORPHA:435938	0	0	0	25	13
ORPHA:436141	0	0	0	11	6
ORPHA:436144	0	0	0	3	2
ORPHA:436159	0	0	0	31	14
ORPHA:436174	0	0	0	24	11
ORPHA:436182	0	0	0	9	7
ORPHA:436245	0	0	0	27	7
ORPHA:436252	1	0	0	30	12
ORPHA:436271	1	0	0	38	11
ORPHA:436274	0	0	0	11	3
ORPHA:438114	0	0	0	27	8
ORPHA:438134	0	0	0	16	9
ORPHA:438178	0	0	0	22	7
ORPHA:438216	0	0	0	38	7
ORPHA:438274	0	0	0	10	10
ORPHA:439218	0	0	0	22	7
ORPHA:439822	0	0	0	60	11
ORPHA:44	0	0	0	29	11
ORPHA:440354	0	0	0	19	8
ORPHA:440437	1	0	0	53	14
ORPHA:440713	0	1	1	28	13
ORPHA:442835	0	0	0	48	8
ORPHA:443167	0	0	0	9	7
ORPHA:443811	0	1	0	62	16
ORPHA:444	0	0	0	5	2
ORPHA:444013	1	0	0	27	10
ORPHA:444072	1	1	0	52	12
ORPHA:444077	1	1	0	79	16
ORPHA:444099	0	0	0	19	5
ORPHA:444463	0	0	0	14	7
ORPHA:445038	1	1	1	38	13
ORPHA:445062	0	0	0	15	6
ORPHA:447	0	0	1	44	11
ORPHA:447753	0	0	0	34	9
ORPHA:447757	0	0	0	21	5
ORPHA:447760	0	0	0	29	7
ORPHA:447877	0	0	0	7	5
ORPHA:447896	0	0	0	41	8
ORPHA:447980	1	0	0	51	13
ORPHA:447997	0	0	0	34	11
ORPHA:44890	0	0	0	18	8
ORPHA:45	0	0	0	7	4
ORPHA:452	1	0	0	21	7
ORPHA:453504	1	1	0	90	16
ORPHA:453510	0	0	0	29	9
ORPHA:453521	0	0	0	24	6
ORPHA:453533	0	0	0	23	9
ORPHA:45358	0	0	0	36	9
ORPHA:45448	0	0	0	25	6
ORPHA:454840	0	0	0	15	7
ORPHA:455	0	0	0	7	4
ORPHA:456312	0	0	0	48	13
ORPHA:456328	0	0	0	15	6
ORPHA:457	0	0	0	18	12
ORPHA:457050	0	0	0	13	8
ORPHA:457193	1	1	0	39	12
ORPHA:457212	0	1	0	22	10
ORPHA:457240	0	0	0	37	12
ORPHA:457260	0	0	0	23	7
ORPHA:457279	1	0	0	61	11
ORPHA:457284	0	1	0	38	9
ORPHA:457351	1	0	0	50	12
ORPHA:457359	0	0	0	54	10
ORPHA:457395	1	0	0	73	12
ORPHA:457485	0	0	0	45	16
ORPHA:458798	0	0	0	3	1
ORPHA:458803	0	0	0	32	9
ORPHA:459033	0	0	0	21	7
ORPHA:459056	0	0	0	16	3
ORPHA:459061	1	1	0	40	11
ORPHA:459070	1	0	0	63	16
ORPHA:46	0	0	0	17	4
ORPHA:46059	0	1	0	45	10
ORPHA:461	0	0	0	12	5
ORPHA:46348	0	0	0	2	2
ORPHA:464	0	0	0	67	15
ORPHA:464282	0	0	0	40	10
ORPHA:464288	0	1	0	45	13
ORPHA:464311	1	1	0	68	13
ORPHA:464370	0	0	0	12	8
ORPHA:464440	0	0	0	8	2
ORPHA:464738	1	1	0	69	12
ORPHA:465	1	0	0	25	10
ORPHA:46532	0	0	0	6	6
ORPHA:465508	1	0	0	44	14
ORPHA:466	0	0	0	34	9
ORPHA:46627	1	0	0	28	8
ORPHA:466650	0	0	1	41	11
ORPHA:466688	0	0	0	23	9
ORPHA:466722	0	0	0	37	9
ORPHA:466768	0	0	0	72	11
ORPHA:466791	1	0	0	77	13
ORPHA:466794	0	0	0	25	8
ORPHA:466926	1	0	0	31	12
ORPHA:466934	0	0	0	26	10
ORPHA:466950	0	1	0	68	13
ORPHA:467166	0	0	0	24	4
ORPHA:468620	0	0	0	30	5
ORPHA:468631	0	1	0	73	12
ORPHA:468661	0	0	0	19	6
ORPHA:468678	1	1	0	72	10
ORPHA:468699	0	0	0	41	12
ORPHA:468726	0	0	0	10	4
ORPHA:469	0	0	1	24	9
ORPHA:47	0	0	0	35	16
ORPHA:470	1	1	1	77	12
ORPHA:47045	0	0	0	17	11
ORPHA:474	0	1	1	24	7
ORPHA:475	1	0	0	37	11
ORPHA:476126	1	0	0	55	13
ORPHA:477	0	0	0	60	13
ORPHA:477673	0	0	0	22	7
ORPHA:477774	0	0	0	29	9
ORPHA:477814	0	0	0	22	10
ORPHA:477817	1	1	0	46	10
ORPHA:477993	1	0	0	42	9
ORPHA:478	0	1	0	44	13
ORPHA:478029	0	0	0	22	7
ORPHA:48	0	1	0	7	1
ORPHA:480	1	0	1	30	11
ORPHA:480536	0	1	0	14	6
ORPHA:480864	0	0	0	51	10
ORPHA:480880	1	1	0	90	17
ORPHA:480898	0	0	0	31	9
ORPHA:480907	0	0	0	45	10
ORPHA:481	0	0	0	13	7
ORPHA:481152	0	0	0	62	9
ORPHA:482601	1	0	0	37	8
ORPHA:48431	0	0	0	32	9
ORPHA:485	0	0	0	51	11
ORPHA:485350	0	0	0	45	7
ORPHA:485421	0	0	0	29	8
ORPHA:486	0	0	0	31	11
ORPHA:486815	0	0	0	30	13
ORPHA:487796	1	1	0	71	16
ORPHA:487825	0	0	0	48	10
ORPHA:48818	0	0	0	41	9
ORPHA:488191	0	0	0	6	2
ORPHA:488232	0	0	0	13	4
ORPHA:488333	0	0	0	20	4
ORPHA:488437	0	0	0	22	9
ORPHA:488594	0	0	0	17	5
ORPHA:488613	0	1	0	29	9
ORPHA:488618	1	1	0	27	13
ORPHA:488627	0	1	1	40	11
ORPHA:488632	1	0	0	73	15
ORPHA:488635	0	0	0	33	7
ORPHA:488642	0	1	0	52	11
ORPHA:488650	0	0	0	18	6
ORPHA:49382	0	0	0	20	3
ORPHA:494	0	0	0	17	9
ORPHA:494344	1	0	0	52	10
ORPHA:494444	0	0	0	6	5
ORPHA:494526	0	0	0	13	4
ORPHA:494541	0	0	0	7	1
ORPHA:495818	0	0	0	53	13
ORPHA:495875	0	1	0	52	12
ORPHA:496641	0	0	0	56	15
ORPHA:496689	0	0	0	22	7
ORPHA:496756	0	0	0	24	6
ORPHA:496790	1	0	0	36	11
ORPHA:497764	0	0	0	22	5
ORPHA:49827	1	0	0	20	10
ORPHA:498359	0	0	0	12	6
ORPHA:5	1	0	0	25	7
ORPHA:500	1	1	0	50	15
ORPHA:500055	0	0	0	53	13
ORPHA:500095	1	1	0	47	13
ORPHA:500144	0	0	0	30	10
ORPHA:500150	1	1	0	105	17
ORPHA:500159	1	0	0	50	14
ORPHA:500166	0	0	0	20	6
ORPHA:500180	0	0	0	33	5
ORPHA:500533	1	1	0	34	10
ORPHA:500545	0	0	0	23	7
ORPHA:501	0	0	0	35	6
ORPHA:502	0	0	0	38	12
ORPHA:502423	0	0	0	47	13
ORPHA:502430	1	0	0	29	11
ORPHA:502434	0	1	0	38	11
ORPHA:50251	0	0	0	17	9
ORPHA:503	0	0	0	27	11
ORPHA:504476	0	0	0	16	4
ORPHA:505	0	0	0	7	2
ORPHA:505216	0	0	0	25	8
ORPHA:505237	1	0	0	53	10
ORPHA:505248	1	1	0	71	14
ORPHA:505652	0	0	0	52	11
ORPHA:506	1	0	0	98	15
ORPHA:506353	0	0	0	22	7
ORPHA:506358	1	1	0	73	15
ORPHA:508	1	1	0	47	14
ORPHA:508093	0	0	0	31	7
ORPHA:50814	0	0	0	34	9
ORPHA:508488	1	1	0	101	16
ORPHA:508498	1	1	0	78	11
ORPHA:508533	1	1	0	95	17
ORPHA:508542	1	0	0	38	13
ORPHA:50942	0	0	0	3	2
ORPHA:50943	0	0	0	3	3
ORPHA:50944	0	0	0	12	6
ORPHA:50945	0	0	0	37	11
ORPHA:51	1	0	0	72	16
ORPHA:510	0	0	1	11	5
ORPHA:51083	0	0	0	9	3
ORPHA:51188	0	0	0	18	10
ORPHA:51208	1	0	0	13	5
ORPHA:512260	0	0	0	17	4
ORPHA:513436	0	0	0	28	6
ORPHA:513456	1	0	0	62	13
ORPHA:51608	1	1	0	60	16
ORPHA:51636	1	0	0	34	14
ORPHA:520	0	0	0	36	14
ORPHA:52022	0	0	0	23	10
ORPHA:52055	1	0	0	24	7
ORPHA:521	0	0	0	11	7
ORPHA:521258	0	0	0	20	6
ORPHA:521390	0	0	0	14	6
ORPHA:521406	0	0	0	26	5
ORPHA:521411	1	0	0	21	7
ORPHA:521426	0	0	0	51	11
ORPHA:521445	0	1	0	27	10
ORPHA:522077	1	0	0	60	9
ORPHA:523	0	0	0	11	6
ORPHA:52368	0	0	0	41	11
ORPHA:524	0	0	0	35	11
ORPHA:52416	0	0	0	9	8
ORPHA:52417	0	0	0	17	14
ORPHA:52427	0	0	0	19	4
ORPHA:52429	0	0	0	16	5
ORPHA:52430	1	0	0	43	11
ORPHA:52503	0	0	0	26	8
ORPHA:526	0	0	1	9	6
ORPHA:527497	0	0	0	25	4
ORPHA:52901	0	0	0	22	8
ORPHA:529665	0	0	0	31	5
ORPHA:529962	0	0	0	47	13
ORPHA:529965	0	0	0	19	7
ORPHA:529970	0	0	0	7	4
ORPHA:53	0	0	0	36	11
ORPHA:530	0	0	0	23	9
ORPHA:53035	0	1	0	33	11
ORPHA:530838	0	0	0	15	6
ORPHA:531	0	0	0	18	10
ORPHA:53271	0	0	0	21	7
ORPHA:53351	0	0	0	19	6
ORPHA:534	0	1	1	120	17
ORPHA:53583	0	0	0	13	3
ORPHA:536	0	1	0	44	13
ORPHA:536467	1	0	0	83	14
ORPHA:536516	0	0	0	49	10
ORPHA:536532	1	0	0	63	14
ORPHA:53693	0	0	0	11	5
ORPHA:53697	0	0	0	7	4
ORPHA:538	1	1	0	36	14
ORPHA:538934	0	0	1	22	10
ORPHA:54	0	0	0	14	4
ORPHA:540	0	0	0	45	12
ORPHA:541423	0	1	0	35	14
ORPHA:542306	1	0	0	22	5
ORPHA:542310	0	0	0	27	5
ORPHA:543	0	0	0	14	9
ORPHA:543470	0	0	0	39	9
ORPHA:544254	0	0	0	41	9
ORPHA:544469	1	0	0	33	10
ORPHA:544488	0	0	0	56	15
ORPHA:544503	0	0	0	49	12
ORPHA:545	0	0	0	17	12
ORPHA:54595	0	0	0	46	13
ORPHA:550	1	1	0	87	16
ORPHA:551	0	0	0	11	6
ORPHA:552	0	1	0	27	10
ORPHA:555877	1	0	0	24	8
ORPHA:556030	0	0	0	16	8
ORPHA:55654	0	0	0	6	2
ORPHA:556955	0	0	0	23	11
ORPHA:557003	0	1	0	38	12
ORPHA:559	0	0	0	45	10
ORPHA:56	1	1	0	50	14
ORPHA:560	0	0	0	42	10
ORPHA:561	0	0	0	29	10
ORPHA:562	0	0	0	53	17
ORPHA:562528	0	0	0	50	9
ORPHA:56304	0	0	0	53	11
ORPHA:56305	0	0	0	27	6
ORPHA:563609	0	0	0	8	7
ORPHA:563612	0	0	0	16	7
ORPHA:564	1	1	0	45	11
ORPHA:564178	0	1	0	12	3
ORPHA:565	0	0	0	55	14
ORPHA:565612	1	1	0	29	16
ORPHA:565624	0	0	0	52	10
ORPHA:566243	0	0	0	20	8
ORPHA:567	1	1	0	131	20
ORPHA:568	0	1	0	42	10
ORPHA:568051	0	0	0	13	8
ORPHA:569	0	0	0	51	7
ORPHA:57	0	0	1	21	8
ORPHA:570	0	0	0	42	13
ORPHA:570422	0	0	0	10	6
ORPHA:572	0	0	0	38	12
ORPHA:572013	0	0	0	20	7
ORPHA:572333	0	0	0	35	7
ORPHA:572798	1	0	0	57	11
ORPHA:573	0	0	0	14	4
ORPHA:575	0	1	0	37	18
ORPHA:576	1	0	0	63	15
ORPHA:576283	0	0	0	48	10
ORPHA:57782	0	0	0	5	2
ORPHA:578	0	0	0	27	9
ORPHA:584	0	0	0	26	12
ORPHA:585	0	0	0	30	13
ORPHA:586	0	1	0	35	10
ORPHA:588	0	0	0	23	5
ORPHA:589618	0	0	0	27	9
ORPHA:589821	1	0	0	34	12
ORPHA:589905	0	0	0	38	13
ORPHA:59	0	0	0	54	14
ORPHA:59135	1	0	0	20	8
ORPHA:59181	0	0	0	17	1
ORPHA:592574	1	0	0	44	14
ORPHA:59303	0	0	0	15	6
ORPHA:596	0	0	0	24	8
ORPHA:597	1	0	0	25	9
ORPHA:599373	0	0	0	31	2
ORPHA:6	0	0	0	10	7
ORPHA:60	0	0	0	21	9
ORPHA:600	0	0	0	30	9
ORPHA:60015	0	0	0	20	8
ORPHA:60025	1	1	0	43	12
ORPHA:60030	0	0	0	37	12
ORPHA:60033	0	0	0	19	9
ORPHA:60040	0	0	0	35	9
ORPHA:602	1	0	0	28	8
ORPHA:603	1	0	0	13	5
ORPHA:606	1	0	0	30	16
ORPHA:609	1	0	0	19	6
ORPHA:610	0	0	0	38	6
ORPHA:614	0	0	0	15	5
ORPHA:615	1	0	0	18	12
ORPHA:618	0	0	0	11	8
ORPHA:62	0	0	0	14	4
ORPHA:621	0	0	0	26	8
ORPHA:624	0	0	0	23	10
ORPHA:626	0	0	0	21	6
ORPHA:627	0	0	0	19	6
ORPHA:628	0	0	0	64	13
ORPHA:63260	0	0	0	9	4
ORPHA:63273	1	0	0	22	8
ORPHA:633	0	0	0	29	10
ORPHA:634	0	1	0	31	12
ORPHA:63442	0	0	0	11	4
ORPHA:63446	0	0	0	21	5
ORPHA:635	0	0	0	34	16
ORPHA:637	0	0	0	47	9
ORPHA:638	1	0	0	18	12
ORPHA:64	1	1	1	117	17
ORPHA:640	0	0	0	18	7
ORPHA:642	0	0	1	56	15
ORPHA:64280	0	0	0	21	6
ORPHA:643	0	0	0	26	6
ORPHA:644	0	0	0	28	9
ORPHA:647	0	0	0	49	14
ORPHA:64739	0	0	0	17	9
ORPHA:64752	0	0	0	11	5
ORPHA:64753	0	0	0	22	5
ORPHA:64754	0	0	0	16	7
ORPHA:64755	0	0	0	19	8
ORPHA:647799	0	1	0	66	13
ORPHA:648	1	1	0	70	19
ORPHA:649	0	0	0	64	12
ORPHA:65	0	0	0	25	5
ORPHA:652	0	1	0	74	15
ORPHA:65282	1	0	0	4	3
ORPHA:65285	0	0	0	18	10
ORPHA:65287	0	0	0	16	6
ORPHA:65288	0	0	0	7	7
ORPHA:654	0	1	0	27	12
ORPHA:656	0	1	1	17	8
ORPHA:65684	0	0	0	10	4
ORPHA:65759	0	0	0	40	10
ORPHA:659	0	0	0	23	9
ORPHA:661	0	0	0	10	5
ORPHA:663	0	0	0	17	7
ORPHA:664	0	0	0	29	9
ORPHA:66628	0	0	0	20	13
ORPHA:66629	0	0	0	23	10
ORPHA:66631	0	0	0	33	12
ORPHA:66634	1	0	0	37	12
ORPHA:66637	0	1	0	11	5
ORPHA:667	1	0	0	43	15
ORPHA:668	0	0	0	12	5
ORPHA:67036	0	0	0	35	5
ORPHA:67041	0	0	0	2	3
ORPHA:67042	0	0	0	22	2
ORPHA:67044	0	0	0	9	3
ORPHA:67045	0	0	0	14	6
ORPHA:67046	0	0	0	13	7
ORPHA:67047	0	0	0	9	5
ORPHA:672	1	1	0	100	16
ORPHA:676	0	0	0	9	8
ORPHA:678	0	0	0	29	9
ORPHA:681	0	0	0	22	8
ORPHA:682	0	0	0	29	8
ORPHA:684	0	0	0	19	7
ORPHA:685082	0	0	0	16	7
ORPHA:69063	0	1	1	5	2
ORPHA:69076	0	0	0	13	6
ORPHA:69085	0	0	0	32	10
ORPHA:69087	0	0	0	30	5
ORPHA:69126	0	0	0	15	11
ORPHA:693661	0	0	0	22	12
ORPHA:693681	0	0	0	21	12
ORPHA:69663	0	0	0	19	8
ORPHA:69665	0	0	0	27	10
ORPHA:697160	0	0	0	6	2
ORPHA:69735	0	0	0	16	10
ORPHA:7	1	1	0	64	17
ORPHA:701	0	0	0	13	6
ORPHA:703	0	0	0	15	8
ORPHA:70472	1	0	0	45	11
ORPHA:705	0	0	0	15	6
ORPHA:70567	0	0	0	8	5
ORPHA:70592	0	0	0	7	5
ORPHA:70594	0	0	0	26	8
ORPHA:70595	1	0	0	31	7
ORPHA:708	0	0	0	9	1
ORPHA:709	1	1	0	83	15
ORPHA:71	0	0	0	20	7
ORPHA:712	0	0	0	13	8
ORPHA:71212	1	0	0	36	11
ORPHA:71275	0	0	0	20	9
ORPHA:71277	0	0	0	33	8
ORPHA:71289	0	0	0	6	4
ORPHA:713	0	0	1	21	7
ORPHA:714652	0	0	0	29	1
ORPHA:71493	0	0	0	24	12
ORPHA:715	0	0	0	16	5
ORPHA:71517	0	0	0	20	4
ORPHA:71518	0	0	0	10	6
ORPHA:71526	0	0	0	18	7
ORPHA:71528	0	0	0	18	7
ORPHA:71529	0	0	0	10	7
ORPHA:718	1	0	0	21	9
ORPHA:721	0	0	0	8	8
ORPHA:722	0	1	0	16	12
ORPHA:725	0	0	0	30	2
ORPHA:726	0	0	0	19	4
ORPHA:729	0	0	0	35	13
ORPHA:730	1	1	1	26	9
ORPHA:731	0	1	1	51	16
ORPHA:73224	1	1	0	20	9
ORPHA:73229	0	1	1	5	5
ORPHA:73272	0	0	0	42	12
ORPHA:73273	0	0	0	16	6
ORPHA:735	0	0	0	5	1
ORPHA:740	1	0	0	93	16
ORPHA:742	0	0	0	39	12
ORPHA:743	0	0	0	14	7
ORPHA:744	0	1	0	115	18
ORPHA:745	0	0	0	10	6
ORPHA:746	1	0	0	46	11
ORPHA:747	0	0	0	20	9
ORPHA:750	0	0	0	45	5
ORPHA:752	0	0	0	12	5
ORPHA:75233	0	0	0	17	9
ORPHA:75234	0	0	0	13	7
ORPHA:75249	1	0	0	20	8
ORPHA:753	0	0	0	10	2
ORPHA:75374	0	0	0	2	2
ORPHA:75376	0	0	0	20	4
ORPHA:75377	0	0	0	17	1
ORPHA:75382	0	0	0	13	1
ORPHA:75392	0	0	0	12	5
ORPHA:75496	0	0	0	37	9
ORPHA:75497	0	0	0	10	6
ORPHA:75563	0	0	0	10	9
ORPHA:75564	0	0	0	28	6
ORPHA:758	1	1	0	41	12
ORPHA:75840	0	0	0	31	8
ORPHA:75857	0	0	0	49	10
ORPHA:75858	0	0	0	18	5
ORPHA:760	0	0	0	29	11
ORPHA:763	0	0	0	66	14
ORPHA:766	0	0	0	15	7
ORPHA:769	1	1	0	56	13
ORPHA:772	1	0	0	27	10
ORPHA:77258	0	0	0	29	6
ORPHA:77259	0	0	0	49	17
ORPHA:77260	0	0	0	33	12
ORPHA:77261	1	0	0	40	16
ORPHA:77293	1	0	0	47	13
ORPHA:77297	0	1	0	32	13
ORPHA:77298	1	0	0	22	9
ORPHA:773	1	0	1	38	13
ORPHA:77301	1	0	0	46	12
ORPHA:774	0	0	0	36	9
ORPHA:776	1	0	0	34	9
ORPHA:778	0	0	0	35	11
ORPHA:779	0	0	0	24	11
ORPHA:782	0	0	0	21	10
